timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
6.948662996,-2.21,0.55,-9.49,0.05,-0.01,0.03,rest_tremor
6.963897228,-2.16,0.5,-9.62,0.07,-0.04,0.01,rest_tremor
6.979140043,-2.12,0.3,-9.78,0.08,-0.07,0,rest_tremor
6.994704247,-2.2,0.13,-9.7,0.08,-0.09,0,rest_tremor
7.009751081,-2.3,0.06,-9.58,0.07,-0.08,0.01,rest_tremor
7.025015116,-2.33,0.21,-9.45,0.04,-0.06,0.02,rest_tremor
7.040277004,-2.35,0.28,-9.39,0.02,-0.04,0.03,rest_tremor
7.055587053,-2.39,0.28,-9.32,0.01,-0.01,0.04,rest_tremor
7.070730925,-2.32,0.42,-9.38,0.02,0.01,0.04,rest_tremor
7.085990191,-2.28,0.33,-9.55,0.03,0,0.03,rest_tremor
7.101292133,-2.27,0.31,-9.63,0.02,0,0.03,rest_tremor
7.116530895,-2.2,0.26,-9.78,0.02,-0.01,0.02,rest_tremor
7.131802082,-2.22,0.29,-9.65,0.03,-0.02,0.02,rest_tremor
7.147083044,-2.26,0.32,-9.55,0.04,-0.03,0.01,rest_tremor
7.162381172,-2.28,0.35,-9.51,0.05,-0.03,0.02,rest_tremor
7.177657127,-2.3,0.38,-9.44,0.03,-0.02,0.02,rest_tremor
7.19274497,-2.33,0.41,-9.4,0.03,-0.01,0.02,rest_tremor
7.208029985,-2.3,0.35,-9.45,0.04,-0.01,0.02,rest_tremor
